longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.16,37.69,36.0,7.300472814267799,5.631211781821365,6.680854678790215,5.648974238161206,1.6858617722771525,12.234178937077944,0.0,0.0,0.0,1.0,0.0
-122.15,37.69,36.0,7.343426229147367,5.6131281063880705,6.761572768804055,5.5909869805108565,1.6116155396818745,12.169932382913561,0.0,0.0,0.0,1.0,0.0
-122.15,37.68,35.0,7.87587915949631,6.104793232414985,7.2078598714324755,6.18826412308259,1.683877258248934,12.231745265561225,0.0,0.0,0.0,1.0,0.0
-122.15,37.68,30.0,7.724004656676065,6.095824562432225,6.835184586147301,5.950642552587727,1.6647023115377773,12.270928303874424,0.0,0.0,0.0,1.0,0.0
-122.15,37.69,39.0,7.421177528595393,5.733341276897746,6.86484777797086,5.817111159963204,1.8133904893543495,12.120520203776788,0.0,0.0,0.0,1.0,0.0
-122.14,37.69,37.0,7.669495251007694,6.284134161070802,6.9975959829819265,6.320768294250582,1.3852438094837114,12.091789104493502,0.0,0.0,0.0,1.0,0.0
-122.14,37.68,27.0,8.11312710422178,6.419994928147142,7.306531398939505,6.410174881966167,1.5339382030324529,12.297744396089387,0.0,0.0,0.0,1.0,0.0
-122.14,37.68,31.0,8.066207568006265,6.57507584059962,7.3537223303996315,6.444131256700441,1.3338161544746858,12.117793192144138,0.0,0.0,0.0,1.0,0.0
-122.1,37.69,44.0,7.758760544157663,6.2166061010848646,7.136483208590247,6.186208623900494,1.373892778402147,11.964644189595829,0.0,0.0,0.0,1.0,0.0
-122.12,37.69,30.0,7.088408778675395,5.598421958998375,6.54534966033442,5.634789603169249,1.490091154801534,11.969090024509446,0.0,0.0,0.0,1.0,0.0
-122.13,37.69,34.0,7.0317412587631285,5.631211781821365,6.329720905522696,5.472270673671475,1.3545456628053103,11.993504229837974,0.0,0.0,0.0,1.0,0.0
-122.12,37.71,38.0,7.060476365999801,5.652489180268651,6.450470422144176,5.66988092298052,1.3948823783064241,11.932300052847731,0.0,0.0,0.0,1.0,0.0
-122.12,37.7,41.0,8.159374736775426,6.669498089857879,7.52294091807237,6.621405651764134,1.3026409761226372,11.88380602959621,0.0,0.0,0.0,1.0,0.0
-122.12,37.7,17.0,7.819636302367592,6.42648845745769,7.160845906664299,6.289715570908998,1.3843424573946452,12.100161978566867,0.0,0.0,0.0,1.0,0.0
-122.12,37.69,35.0,7.894318063841624,6.2324480165505225,7.365812837209472,6.285998094508865,1.6300637302277565,12.095705171506136,0.0,0.0,0.0,1.0,0.0
-122.12,37.7,19.0,7.822444729489319,6.455198563340122,7.360103972989152,6.363028103540465,1.2762841635367137,11.982310152711182,0.0,0.0,0.0,1.0,0.0
-122.11,37.7,23.0,7.432483807917119,6.135564891081739,6.720220155135295,6.095824562432225,1.149051885426179,11.991647230585656,0.0,0.0,0.0,1.0,0.0
-122.11,37.7,29.0,7.1693500166706,5.726847747587197,6.728628613084702,5.82600010738045,1.2021912182435053,12.045909761904733,0.0,0.0,0.0,1.0,0.0
-122.11,37.7,19.0,7.898782356970309,6.672032945461067,7.476472381163905,6.586171654854675,1.229815974283454,11.83138646878959,0.0,0.0,0.0,1.0,0.0
-122.1,37.69,41.0,6.616065185132817,5.638354669333745,5.961005339623274,5.087596335232384,1.5905200935794552,12.091789104493502,0.0,0.0,0.0,1.0,0.0
-122.11,37.69,37.0,7.801800401908973,6.480044561926653,7.354362330421477,6.428105272684596,1.2937403795092828,11.952476330009466,0.0,0.0,0.0,1.0,0.0
-122.11,37.69,42.0,7.29505641646263,5.739792912179234,6.645090969505644,5.736572297479192,1.4961124271219772,11.98854454800156,0.0,0.0,0.0,1.0,0.0
-122.12,37.69,10.0,7.708859601047175,6.329720905522696,7.039660349862076,6.159095388491933,1.2229809984966091,12.027549864243364,0.0,0.0,0.0,1.0,0.0
-122.03,37.69,20.0,5.303304908059076,3.258096538021482,4.430816798843313,3.4657359027997265,2.0149030205422647,12.73670383776449,0.0,0.0,0.0,1.0,0.0
-121.97,37.64,32.0,7.157735484249907,5.272999558563747,6.186208623900494,5.147494476813453,1.9540767117217068,12.973865689268807,1.0,0.0,0.0,0.0,0.0
-122.02,37.63,6.0,7.802209316247118,6.3818160174060985,7.081708586105575,6.352629396319567,1.5883776947024517,12.615201035620073,0.0,0.0,0.0,1.0,0.0
-122.04,37.63,21.0,7.176254532017144,5.4680601411351315,6.375024819828097,5.521460917862246,1.7546285708898475,12.39628383052922,0.0,0.0,0.0,1.0,0.0
-122.05,37.63,5.0,8.239065331769268,6.842683282238422,7.714677473800927,6.675823221634848,1.454630350240186,11.998439434579149,0.0,0.0,0.0,1.0,0.0
-122.04,37.66,10.0,7.616775808698373,5.8805329864007,6.7661917146603505,5.8664680569332965,1.8432285814920701,12.608870867322864,0.0,0.0,0.0,1.0,0.0
-122.04,37.65,10.0,8.64811179868793,7.065720104271352,8.049746290952191,6.997138840116823,1.9820905307957144,12.66191713053049,0.0,0.0,0.0,1.0,0.0
-122.05,37.68,23.0,8.64811179868793,7.065720104271352,8.049746290952191,6.997138840116823,1.8197150452413866,12.286735161083115,0.0,0.0,0.0,1.0,0.0
-122.07,37.68,36.0,7.504391559161238,6.056784013228625,7.155396301896734,6.068425588244111,1.4469189829363254,12.292713537231938,0.0,0.0,0.0,1.0,0.0
-122.06,37.68,30.0,8.588210678651517,7.065720104271352,7.889084407035514,6.954638864880987,1.430215548177819,12.045322738624144,0.0,0.0,0.0,1.0,0.0
-122.08,37.68,26.0,7.0630481633881725,5.916202062607435,5.537334267018537,4.927253685157205,1.2295235851699415,12.524530013005734,0.0,0.0,0.0,1.0,0.0
-122.08,37.68,26.0,7.866338923046544,6.52649485957079,7.2456550675945355,6.410174881966167,1.2964517071181998,12.123239799036943,0.0,0.0,0.0,1.0,0.0
-122.08,37.67,29.0,6.202535517187923,5.1298987149230735,5.455321115357702,5.030437921392435,0.6748304487740475,11.982935344196433,0.0,0.0,0.0,1.0,0.0
-122.09,37.67,48.0,7.133295954896068,5.723585101952381,6.513230110912307,5.733341276897746,1.2046825523951763,12.07254696717504,0.0,0.0,0.0,1.0,0.0
-122.09,37.68,41.0,7.232010331664759,5.869296913133774,6.558197802812269,5.752572638825633,1.5066075266298993,12.193498926601634,0.0,0.0,0.0,1.0,0.0
-122.09,37.69,43.0,6.2166061010848646,4.709530201312334,5.6131281063880705,4.795790545596741,1.461517782357478,11.918397239722838,0.0,0.0,0.0,1.0,0.0
-122.09,37.68,29.0,7.755338812846501,6.289715570908998,7.02197642307216,6.293419278846481,1.2250099633917355,12.233692676364548,0.0,0.0,0.0,1.0,0.0
-122.09,37.68,41.0,7.51479976048867,6.139884552226255,7.00850518208228,6.148468295917647,1.3434390508134615,12.045322738624144,0.0,0.0,0.0,1.0,0.0
-122.09,37.68,43.0,7.255591274253665,5.855071922202427,6.345636360828596,5.683579767338681,1.2572102077083531,12.159510248044802,0.0,0.0,0.0,1.0,0.0
-122.1,37.68,37.0,7.210079628170788,5.8377304471659395,6.539585955617669,5.783825182329737,1.4823315493168328,12.190456343334482,0.0,0.0,0.0,1.0,0.0
-122.1,37.68,37.0,7.6577552711348655,6.222576268071369,7.01211529430638,6.1070228877422545,1.2627132993485362,12.066816325306588,0.0,0.0,0.0,1.0,0.0
-122.11,37.68,37.0,7.589335823170617,6.1779441140506,7.088408778675395,6.144185634125646,1.274580371489889,12.044735370544808,0.0,0.0,0.0,1.0,0.0
-122.1,37.68,38.0,7.484368643286131,6.025865973825314,6.967909201801884,5.993961427306569,1.4100597146701526,12.105705199284083,0.0,0.0,0.0,1.0,0.0
-122.1,37.67,34.0,8.205218426395412,6.8001700683022,7.8160138391590275,6.806829360392176,1.3753345208835486,11.921725007667265,0.0,0.0,0.0,1.0,0.0
-122.1,37.68,31.0,7.545918151209323,6.061456918928017,7.0587581525186645,5.966146739123692,1.4170660197866443,12.026353699006034,0.0,0.0,0.0,1.0,0.0
-122.12,37.68,35.0,7.580189417944541,6.184148890937483,7.044905117129371,6.1070228877422545,1.3737155789130306,11.91103693456627,0.0,0.0,0.0,1.0,0.0
-122.12,37.68,40.0,7.348587530927593,5.537334267018537,6.586171654854675,5.5909869805108565,1.682688374173693,12.187913766539234,0.0,0.0,0.0,1.0,0.0
-122.12,37.68,37.0,7.7886260656250315,5.978885764901122,6.883462586413092,5.929589143389895,1.617743326797187,12.160557363077048,0.0,0.0,0.0,1.0,0.0
-122.11,37.67,36.0,7.65491704784832,5.966146739123692,6.859614903654202,5.916202062607435,1.5686159179138452,12.141539457711714,0.0,0.0,0.0,1.0,0.0
-122.12,37.68,45.0,7.687080155783135,5.996452088619021,7.05617528410041,5.991464547107982,1.5004932034447278,12.104045457048253,0.0,0.0,0.0,1.0,0.0
-122.13,37.68,45.0,7.80710329012598,6.100318952020064,7.029972911706386,6.0473721790462776,1.6211293010236842,12.116153408446742,0.0,0.0,0.0,1.0,0.0
-122.13,37.68,44.0,7.672292455628756,5.991464547107982,7.069874128458572,5.996452088619021,1.6481585005456993,12.096821236822512,0.0,0.0,0.0,1.0,0.0
-122.13,37.68,43.0,7.424761761823209,5.831882477283517,6.829793737512425,5.796057750765372,1.5260563034950492,12.097378802727306,0.0,0.0,0.0,1.0,0.0
-122.14,37.68,35.0,7.998671361015776,6.251903883165888,7.261927092702751,6.289715570908998,1.6614609405012524,12.25629511679123,0.0,0.0,0.0,1.0,0.0
-122.14,37.67,34.0,8.01862546504575,6.280395838960195,7.220373836723949,6.2166061010848646,1.65605428706268,12.166817131771358,0.0,0.0,0.0,1.0,0.0
-122.15,37.67,35.0,7.813187267521416,5.988961416889864,7.066466970136958,5.968707559985366,1.8839891515926797,12.19653228062948,0.0,0.0,0.0,1.0,0.0
-122.14,37.67,36.0,7.305188215393037,5.521460917862246,6.464588303689961,5.497168225293202,1.6229857249793689,12.18689492294037,0.0,0.0,0.0,1.0,0.0
-122.13,37.67,38.0,7.607381425639791,5.8522024797744745,6.78105762593618,5.808142489980444,1.4287310513171474,12.109567251742098,0.0,0.0,0.0,1.0,0.0
-122.14,37.67,37.0,8.114623886420098,5.638354669333745,7.400009517162692,6.324358962381311,1.7567020774126525,12.138334343884129,0.0,0.0,0.0,1.0,0.0
-122.14,37.67,37.0,8.057377488557991,6.282266746896006,7.310550158534422,6.298949246855942,1.7600107709134747,12.145797025305598,0.0,0.0,0.0,1.0,0.0
-122.13,37.67,40.0,7.466799475018602,5.765191102784844,6.818924065275521,5.762051382780177,1.5826010024805077,12.122696471358964,0.0,0.0,0.0,1.0,0.0
-122.12,37.67,33.0,8.140315540159985,6.525029657843462,7.4949862339505335,6.543911845564792,1.5972641115023916,12.12649358035784,0.0,0.0,0.0,1.0,0.0
-122.13,37.67,42.0,8.186742787113518,6.556778356158042,7.3938782901077555,6.501289670540389,1.4453648346968788,12.100161978566867,0.0,0.0,0.0,1.0,0.0
-122.11,37.67,38.0,6.943122422819428,5.5134287461649825,6.396929655216146,5.41610040220442,1.4089605316188019,12.026951960476097,0.0,0.0,0.0,1.0,0.0
-122.11,37.67,32.0,8.015987811027237,6.699500340161678,7.61972421378267,6.556778356158042,1.40229073420449,12.016128107502665,0.0,0.0,0.0,1.0,0.0
-122.09,37.67,33.0,7.796469243086058,6.486160788944089,7.5256399750415355,6.403574197934815,1.3088462013607478,11.944714374881176,0.0,0.0,0.0,1.0,0.0
-122.09,37.67,39.0,7.635303886259415,6.2166061010848646,7.25063551189868,6.171700597410915,1.413787925428813,11.941462360646149,0.0,0.0,0.0,1.0,0.0
-122.09,37.66,40.0,7.201170883281678,5.749392985908253,6.642486801367256,5.605802066295998,1.4978804575719085,11.81599602495741,0.0,0.0,0.0,1.0,0.0
-122.09,37.66,39.0,7.057036981697891,5.560681631015528,6.587550014824796,5.616771097666572,1.1700643560747492,11.972253562968545,0.0,0.0,0.0,1.0,0.0
-122.05,37.68,32.0,7.60887062919126,5.765191102784844,6.927557906278317,5.831882477283517,1.9615585010231191,12.391310778311764,0.0,0.0,0.0,1.0,0.0
-122.06,37.67,22.0,8.264363329731667,6.705639094860003,7.5126175446745105,6.612041034833092,1.662656352538904,12.104599010599317,0.0,0.0,0.0,1.0,0.0
-122.07,37.67,27.0,8.083328608786376,6.51025834052315,7.293017679772782,6.424869023905388,1.446095114237927,12.348444223321136,0.0,0.0,0.0,1.0,0.0
-122.07,37.67,28.0,7.983781068977451,6.606650186198215,7.089243155027514,6.437751649736401,1.4449641322837674,12.258669839471109,0.0,0.0,0.0,1.0,0.0
-122.07,37.67,38.0,7.652070746116482,6.016157159698354,6.946975992135418,5.978885764901122,1.5841201044498106,12.015523333397592,0.0,0.0,0.0,1.0,0.0
-122.04,37.67,29.0,7.43543801981455,5.529429087511423,6.53813982376767,5.493061443340548,1.9530418011207427,12.44588057164006,0.0,0.0,0.0,1.0,0.0
-122.04,37.67,18.0,8.006700845440367,6.040254711277414,7.052721049232323,6.030685260261263,2.05710646042733,12.714698852350997,0.0,0.0,0.0,1.0,0.0
-122.04,37.66,23.0,7.791522819150732,5.855071922202427,6.9726062513017535,5.953243334287785,1.994713918574369,12.765691290604371,0.0,0.0,0.0,1.0,0.0
-122.07,37.66,28.0,7.732369222284388,6.415096959171596,7.135687347028144,6.376726947898627,1.3007092392719475,11.990407312509369,0.0,0.0,0.0,1.0,0.0
-122.07,37.66,21.0,8.523572798380277,7.063903961472068,7.808729306744399,6.949856455000773,1.5841201044498106,12.096821236822512,0.0,0.0,0.0,1.0,0.0
-122.08,37.66,33.0,7.344719054149673,5.921578419643816,6.96979066990159,5.877735781779639,1.270462545594769,11.946660519211651,0.0,0.0,0.0,1.0,0.0
-122.07,37.65,31.0,8.101980731853192,6.673297967767654,7.687997166393016,6.608000625296087,1.390286382389428,11.994122464057146,0.0,0.0,0.0,1.0,0.0
-122.08,37.65,17.0,8.520985989654934,7.065720104271352,8.029432840581244,6.997138840116823,1.3269158376003904,11.994740316298905,0.0,0.0,0.0,1.0,0.0
-122.08,37.65,35.0,7.503289630675082,5.976350909297934,6.9975959829819265,5.926926025970411,1.5436826513686335,12.016128107502665,0.0,0.0,0.0,1.0,0.0
-122.08,37.66,37.0,7.599901959208498,6.07993319509559,7.2078598714324755,6.082218910376446,1.1436493871428308,12.023357011097826,0.0,0.0,0.0,1.0,0.0
-122.1,37.66,37.0,6.804614520062624,5.2574953720277815,6.396929655216146,5.332718793265369,1.5539886254397104,11.916395250412128,0.0,0.0,0.0,1.0,0.0
-122.1,37.66,35.0,6.532334292222349,4.962844630259907,6.175867270105761,5.0106352940962555,1.5841201044498106,11.9959748767362,0.0,0.0,0.0,1.0,0.0
-122.1,37.66,33.0,7.578145472419466,6.142037405587356,7.165493475060845,6.1070228877422545,1.3984452392888749,11.93558195089097,0.0,0.0,0.0,1.0,0.0
-122.09,37.65,27.0,7.875119281040293,6.583409222158765,7.254884810077338,6.453624998892692,1.340328953566262,12.181785075898826,0.0,0.0,0.0,1.0,0.0
-122.09,37.65,35.0,7.030857476116121,5.262690188904886,6.298949246855942,5.220355825078324,1.6844897247448198,12.157937516778192,0.0,0.0,0.0,1.0,0.0
-122.09,37.65,35.0,7.077498053569231,5.303304908059076,6.35088571671474,5.272999558563747,1.7429718050554979,12.174587138384211,0.0,0.0,0.0,1.0,0.0
-122.1,37.66,34.0,6.48768401848461,4.7535901911063645,5.8377304471659395,4.727387818712341,1.7382707842770688,12.209073139542411,0.0,0.0,0.0,1.0,0.0
-122.11,37.66,29.0,7.841885928984623,6.467698726104354,7.75491027202143,6.403574197934815,1.4372488481186991,11.918397239722838,0.0,0.0,0.0,1.0,0.0
-122.1,37.66,36.0,7.174724309836376,5.420534999272286,6.645090969505644,5.459585514144159,1.6629786793621302,12.129736808912964,0.0,0.0,0.0,1.0,0.0
-122.11,37.66,36.0,7.470793774195062,5.75890177387728,6.81783057145415,5.703782474656201,1.635144644777506,12.059317054505962,0.0,0.0,0.0,1.0,0.0
-122.11,37.66,35.0,7.952966790923131,6.481577129276431,7.454141078146678,6.467698726104354,1.4085449700547104,12.067390869565173,0.0,0.0,0.0,1.0,0.0
-122.1,37.65,25.0,7.839525581704678,6.20455776256869,7.078341579557671,6.218600119691729,1.7123013128933118,12.177678315028167,0.0,0.0,0.0,1.0,0.0
-122.1,37.64,28.0,7.487173694213739,5.7430031878094825,6.601230118728877,5.631211781821365,1.7340420756586312,12.239028583587523,0.0,0.0,0.0,1.0,0.0
-122.1,37.65,31.0,7.494430215031565,5.793013608384144,6.680854678790215,5.768320995793772,1.6942752612694794,12.228328144428588,0.0,0.0,0.0,1.0,0.0
-122.1,37.65,36.0,6.018593214496234,4.343805421853684,5.53338948872752,4.418840607796598,1.7102420636107105,12.07254696717504,0.0,0.0,0.0,1.0,0.0
-122.12,37.65,26.0,5.093750200806762,3.332204510175204,4.465908118654584,3.258096538021482,1.2163953243244932,11.83138646878959,0.0,0.0,0.0,1.0,0.0
-122.1,37.63,18.0,8.64811179868793,7.065720104271352,8.049746290952191,6.997138840116823,1.5721720872416116,12.139938184891703,0.0,0.0,0.0,1.0,0.0
-122.1,37.61,35.0,7.767263996757308,6.129050210060545,7.454719949364001,6.148468295917647,1.709844176026788,12.06451484156046,0.0,0.0,0.0,1.0,0.0
-122.13,37.66,19.0,6.760414691083428,5.123963979403259,6.0112671744041615,5.214935757608986,1.676273792620355,12.001511614739405,0.0,0.0,0.0,1.0,0.0
-122.11,37.65,18.0,8.374707543119483,6.695798917058491,7.621684998724611,6.5998704992128365,1.5009837274233484,12.711687717920274,0.0,0.0,0.0,1.0,0.0
-122.11,37.64,31.0,7.305188215393037,5.638354669333745,6.75110146893676,5.71042701737487,1.8295689306236018,12.194005125011843,0.0,0.0,0.0,1.0,0.0
-122.11,37.64,8.0,8.186742787113518,6.745236349484363,7.553810852008231,6.616065185132817,1.5413303632194228,12.19552218463499,0.0,0.0,0.0,1.0,0.0
-122.12,37.64,40.0,6.07073772800249,4.634728988229636,5.579729825986222,4.356708826689592,1.5866809253114842,12.337543792304956,0.0,0.0,0.0,1.0,0.0
-122.09,37.63,34.0,7.284820912568604,5.493061443340548,6.601230118728877,5.521460917862246,1.5926375737557543,12.15214958053555,0.0,0.0,0.0,1.0,0.0
-122.09,37.64,32.0,7.364547014255642,5.652489180268651,6.729824070489475,5.680172609017068,1.5905200935794552,12.123782831670258,0.0,0.0,0.0,1.0,0.0
-122.1,37.63,29.0,7.6838639802564295,6.077642243349034,7.228388451573604,6.013715156042802,1.5664260218408095,12.105705199284083,0.0,0.0,0.0,1.0,0.0
-122.08,37.64,36.0,7.201170883281678,5.5053315359323625,6.672032945461067,5.517452896464707,1.5686159179138452,12.055255569732177,0.0,0.0,0.0,1.0,0.0
-122.08,37.64,36.0,7.018401799069201,5.298317366548036,6.4967749901858625,5.424950017481403,1.9067088642847283,12.088982494773598,0.0,0.0,0.0,1.0,0.0
-122.09,37.64,36.0,7.542213463193403,5.730099782973574,6.74993119378857,5.605802066295998,1.6320014308428519,12.061630518155123,0.0,0.0,0.0,1.0,0.0
-122.09,37.64,36.0,7.074116816197362,5.3612921657094255,6.499787040655854,5.303304908059076,1.837974893025018,12.058737851357439,0.0,0.0,0.0,1.0,0.0
-122.08,37.64,30.0,8.569406062863171,7.065720104271352,8.049746290952191,6.997138840116823,1.4696929699144434,12.112316757188815,0.0,0.0,0.0,1.0,0.0
-122.08,37.64,23.0,7.5485559791698735,6.089044875446846,7.01211529430638,6.037870919922137,1.4211787629733923,12.097936057925594,0.0,0.0,0.0,1.0,0.0
-122.08,37.63,31.0,6.643789733147672,5.147494476813453,6.3080984415095305,5.225746673713202,1.5605417426462713,12.07824495582233,0.0,0.0,0.0,1.0,0.0
-122.08,37.63,33.0,6.539585955617669,4.852030263919617,6.068425588244111,5.0106352940962555,1.6582280766035324,12.16837597044068,0.0,0.0,0.0,1.0,0.0
-122.08,37.64,36.0,6.668228248417403,4.897839799950911,6.139884552226255,5.081404364984463,1.5961094822227677,12.115606215804869,0.0,0.0,0.0,1.0,0.0
-122.07,37.64,22.0,8.64811179868793,7.065720104271352,8.049746290952191,6.997138840116823,1.2572670953836536,11.812296455066814,0.0,0.0,0.0,1.0,0.0
-122.07,37.63,27.0,7.932003152361385,6.584791392385716,7.615298339825815,6.542471960506805,1.2472621524243332,11.967821801563451,0.0,0.0,0.0,1.0,0.0
-122.07,37.64,25.0,8.417372856134026,6.7580945044277305,7.794411205726601,6.760414691083428,1.7419212560470716,12.159510248044802,0.0,0.0,0.0,1.0,0.0
-122.06,37.64,37.0,7.292337176173877,5.720311776607412,6.946013991099227,5.645446897643238,1.6419438239903594,11.971621655408228,0.0,0.0,0.0,1.0,0.0
-122.06,37.64,20.0,7.412160334945205,6.111467339502679,6.754604099487962,6.066108090103747,1.5160279261180696,12.765691290604371,0.0,0.0,0.0,1.0,0.0
-122.06,37.65,33.0,7.113142108707088,5.659482215759621,6.744059186311348,5.676753802268282,1.5693656368043911,11.971621655408228,0.0,0.0,0.0,1.0,0.0
-122.06,37.64,33.0,7.057036981697891,5.53338948872752,6.593044534142437,5.3981627015177525,1.5739972458940814,11.892053442342334,0.0,0.0,0.0,1.0,0.0
-122.04,37.63,33.0,6.859614903654202,5.153291594497779,5.91350300563827,5.075173815233827,1.442934585167141,12.331387247601905,0.0,0.0,0.0,1.0,0.0
-122.03,37.62,35.0,7.636752112435779,5.8664680569332965,6.90975328164481,5.860786223465865,1.7423766294611336,12.199556461239876,0.0,0.0,0.0,1.0,0.0
-122.03,37.62,32.0,7.994632311431825,6.306275286948016,7.29505641646263,6.269096283706261,1.6576183669588536,12.306827069415759,0.0,0.0,0.0,1.0,0.0
-122.04,37.62,35.0,6.940222469119639,5.159055299214529,6.118097198041348,5.176149732573829,2.0009393135248783,12.24769911637256,0.0,0.0,0.0,1.0,0.0
-122.04,37.62,35.0,6.489204931325317,4.77912349311153,5.796057750765372,4.90527477843843,1.5712166996139025,12.226860081860359,0.0,0.0,0.0,1.0,0.0
-122.04,37.62,32.0,7.340186835320115,5.783825182329737,6.677083461247136,5.713732805509369,1.4552838992679533,12.171486376730597,0.0,0.0,0.0,1.0,0.0
-122.03,37.62,35.0,7.1693500166706,5.4680601411351315,6.450470422144176,5.3230099791384085,1.5877851747386478,12.252483791602627,0.0,0.0,0.0,1.0,0.0
-122.03,37.61,36.0,7.251344983372214,5.605802066295998,6.910750787961936,5.641907070938114,1.5531214969551967,12.013100572810686,0.0,0.0,0.0,1.0,0.0
-122.03,37.61,37.0,7.232733136177615,5.560681631015528,6.695798917058491,5.488937726156687,1.6119347926326877,11.991647230585656,0.0,0.0,0.0,1.0,0.0
-122.04,37.61,36.0,7.049254841255837,5.37989735354046,6.590301048196686,5.375278407684165,1.6432401258425662,12.138869243416009,0.0,0.0,0.0,1.0,0.0
-122.04,37.62,35.0,6.802394763324311,5.19295685089021,6.1224928095143865,5.225746673713202,1.6650050608825562,12.15688765342645,0.0,0.0,0.0,1.0,0.0
-122.08,37.63,37.0,7.492203042618741,5.8998973535824915,7.336285660021297,5.849324779946859,1.5359635856385958,11.961456448214491,0.0,0.0,0.0,1.0,0.0
-122.08,37.62,17.0,7.818430272070656,6.251903883165888,7.038783541388542,6.311734809152915,1.3049487216659381,11.965916446305247,0.0,0.0,0.0,1.0,0.0
-122.07,37.63,35.0,7.566311014772463,5.932245187448011,7.069874128458572,5.823045895483019,1.5537560550068215,12.032320268218989,0.0,0.0,0.0,1.0,0.0
-122.07,37.63,24.0,7.753623546559746,6.144185634125646,7.2456550675945355,6.118097198041348,1.7212118182690903,12.087294740154986,0.0,0.0,0.0,1.0,0.0
-122.06,37.63,12.0,8.64811179868793,7.065720104271352,8.049746290952191,6.997138840116823,1.5815527089445647,12.249615734512616,0.0,0.0,0.0,1.0,0.0
-122.06,37.63,23.0,7.570443252057374,5.877735781779639,6.7357800142423265,5.8998973535824915,1.472724319118252,12.03884263630228,0.0,0.0,0.0,1.0,0.0
-122.05,37.61,16.0,7.404279118037268,5.849324779946859,6.559615237493242,5.863631175598097,1.3602326867920311,12.007017865994577,0.0,0.0,0.0,1.0,0.0
-122.08,37.63,34.0,7.3901814282264295,5.683579767338681,7.046647277848756,5.739792912179234,1.61593674917393,12.011886987792716,0.0,0.0,0.0,1.0,0.0
-122.08,37.63,35.0,6.249975242259483,4.6913478822291435,5.971261839790462,4.68213122712422,1.6229857249793689,11.963370312187111,0.0,0.0,0.0,1.0,0.0
-122.09,37.63,36.0,7.359467638255621,5.616771097666572,6.900730664045173,5.521460917862246,1.8507199620515644,12.036475785297062,0.0,0.0,0.0,1.0,0.0
-122.09,37.63,35.0,7.101675971619444,5.402677381872279,6.673297967767654,5.497168225293202,1.740799452630625,12.067390869565173,0.0,0.0,0.0,1.0,0.0
-122.08,37.62,27.0,7.510430556378006,5.736572297479192,6.92461239604856,5.749392985908253,1.8931119634883424,12.238060533986511,0.0,0.0,0.0,1.0,0.0
-122.08,37.61,26.0,7.724004656676065,6.095824562432225,6.946975992135418,5.981414211254481,1.5671773837194984,12.225389860915405,0.0,0.0,0.0,1.0,0.0
-121.99,37.61,9.0,8.207129168071326,6.568077911411976,7.758760544157663,6.556778356158042,1.7309119058953404,12.28765724080691,1.0,0.0,0.0,0.0,0.0
-122.02,37.6,36.0,7.3987862754199485,5.846438775057725,7.232010331664759,5.82600010738045,1.5462850974288318,11.980432229642377,0.0,0.0,0.0,1.0,0.0
-122.02,37.6,31.0,7.6760099320288875,6.259581464064923,7.527793987721444,6.082218910376446,1.295274962732722,11.98168457011701,0.0,0.0,0.0,1.0,0.0
-122.02,37.6,32.0,7.16703787691222,5.638354669333745,7.053585727193677,5.707110264748875,1.5040773967762742,11.946660519211651,0.0,0.0,0.0,1.0,0.0
-122.02,37.6,32.0,7.16703787691222,5.69035945432406,7.001245622069476,5.796057750765372,1.4442330260403367,11.915727028992151,0.0,0.0,0.0,1.0,0.0
-122.03,37.61,33.0,7.325807502595773,5.713732805509369,6.723832440821209,5.594711379601839,1.807796846925679,12.147388951394372,0.0,0.0,0.0,1.0,0.0
-122.04,37.6,17.0,8.106212902619962,6.459904454377535,7.535830462798367,6.401917196727186,1.6840814554298662,12.38212878217386,0.0,0.0,0.0,1.0,0.0
-122.06,37.6,22.0,8.009695357742922,6.210600077024653,7.403061091090091,6.244166900663736,1.7272209480904839,12.368620824600177,0.0,0.0,0.0,1.0,0.0
-122.08,37.61,6.0,7.8655717576847906,6.163314804034641,7.358193752733032,6.073044534100405,1.7985033447614007,12.473810905719647,0.0,0.0,0.0,1.0,0.0
-122.06,37.6,17.0,8.548691858475609,6.725033642166843,8.049746290952191,6.706862336602747,1.927222328702325,12.364788602887499,0.0,0.0,0.0,1.0,0.0
-122.06,37.6,18.0,7.454141078146678,5.6240175061873385,7.079184394609668,5.739792912179234,1.8441305159651753,12.35320302633692,0.0,0.0,0.0,1.0,0.0
-122.08,37.59,16.0,7.504942068396171,5.902633333401366,7.221105098182496,5.87493073085203,1.6553668443225003,11.959538914341756,0.0,0.0,0.0,1.0,0.0
-122.07,37.59,13.0,7.8551570058813445,6.313548046277095,7.427144133408616,6.270988431858299,1.7621589994517644,12.310437165348775,0.0,0.0,0.0,1.0,0.0
-122.08,37.58,15.0,7.854381210652365,6.037870919922137,7.4133673356952405,6.018593214496234,1.875150411456884,12.446667041257989,0.0,0.0,0.0,1.0,0.0
-122.07,37.58,16.0,7.405495663199472,5.529429087511423,6.9411900550683745,5.5909869805108565,2.0164484923519144,12.406156350565329,0.0,0.0,0.0,1.0,0.0
